Device	Inserts (in millions)	Cost (in hours)
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1300	1.575097
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1310	1.579251
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1320	1.587664
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1330	1.606529
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1340	1.628836
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1350	1.638327
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1360	1.642318
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1370	1.642985
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1380	1.643088
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1390	1.643117
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1400	1.643134
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1410	1.643155
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1420	1.643386
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1430	2.063956
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1440	2.066170
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1450	2.070814
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1460	2.080146
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1470	2.095287
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1480	2.119101
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1490	2.146793
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1500	2.241547
