Device	Inserts (in millions)	Cost (in hours)
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1250	0.003307
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1260	0.003316
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1270	0.003322
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1280	0.003327
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1290	0.003332
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1300	0.003336
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1310	0.003340
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1320	0.003344
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1330	0.003348
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1340	0.003352
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1350	0.003355
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1360	0.003360
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1370	0.003364
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1380	0.003372
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1390	0.003383
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1400	0.003400
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1410	0.003424
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1420	0.003458
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1430	0.003503
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1440	0.003554
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1450	0.003621
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1460	0.003694
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1470	0.003783
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1480	0.003867
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1490	0.003954
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1500	0.004130
