Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1360	0.481818
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1370	0.481900
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1380	0.481914
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1390	0.481922
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1400	0.481922
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1410	0.481964
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1420	0.571450
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1430	0.572136
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1440	0.573359
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1450	0.576098
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1460	0.580638
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1470	0.587498
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1480	0.595802
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1490	0.606040
Intel900P_ECP_ClusterAvg_LeadAvg_Scan	1500	0.626457
