Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1260	0.437264
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1270	0.438916
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1280	0.441198
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1290	0.444538
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1300	0.449277
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1310	0.465596
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1320	0.485727
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1330	0.499913
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1340	0.511645
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1350	0.521867
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1360	0.528843
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1370	0.532906
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1380	0.534851
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1390	0.535712
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1400	0.536046
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1410	0.536166
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1420	0.536214
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1430	0.536226
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1440	0.536234
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1450	0.536265
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1460	0.598788
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1470	0.598801
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1480	0.598857
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1490	0.599004
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1500	0.607729
