Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1250	0.245527
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1260	0.245747
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1270	0.246333
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1280	0.247694
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1290	0.250807
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1300	0.255814
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1310	0.263244
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1320	0.269779
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1330	0.273221
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1340	0.274638
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1350	0.274866
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1360	0.274918
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1370	0.274918
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1380	0.274918
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1390	0.274949
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1400	0.275022
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1410	0.275300
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1420	0.275976
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1430	0.277319
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1440	0.279781
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1450	0.283791
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1460	0.288980
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1470	0.317540
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1480	0.328754
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1490	0.340007
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1500	0.360287
